姓名,学号,证件号,学校,专业,性别,年龄,居住地,家庭规模,父母婚姻状况,母亲受教育水平,父亲受教育水平,母亲工作,父亲工作
pKTJrFWPRJWPbGAnOGlrzh6FPqz90DepeKMLi9qaP98=,EXd/ybiAcdtbSGOYdLt9FP9IqENLDZ9MX3aNRky6Dgg=,scqRSNZfCTxTdU80rbC6lCuNDW5btB8jVNRG+VKN0Aic4+8nV9fiMFeNDpStP30A,RUC,大数据治理,F,22,U,LE3,A,3,2,lawyer,teacher
tBduDuyqPmp9GtpqDBxwN5wHrerxLMTE6JngRRHnT1M=,NlHys2gq8Mb2+OXEqZgodBxgGE/CddT6KPZtpYYrva4=,2NmoWACAjEjyrjiWdUaph4Og9DTOMw3B94UzWeZzl8Vka4TyL4b1e1RopccrbfVb,RUC,人工智能,M,21,U,LE3,T,0,1,manager,doctor
T6sNVsoY0PS/e+fO3kXrmFfNhtsPD52e/iNN52k5TUU=,fwMl6I+UTagrsTYe4RjaFE+ta8DHjj8KTxnWRC8qrLE=,a5Ekg3JcbdDM/hUA51KgOGtQdrdoDUFjaApRZGlCuc/jRUtL0vTQUrSf+nftueEF,RUC,应用数学,F,19,U,GT3,A,3,3,worker,worker
yETaBiKoaAMdomo2luSN3CtBc2OEZ5dqtUFXvSGUpRA=,aMoyLlsvH8Zbs6etuWRY9btazRVGmi1i7msKGOejLhE=,W1jL1VwgymhBaZXgBaEUW+fRtlNJAPvX5mTnFaJusZP3UOA4RIFUZJlsFWgZYRg8,RUC,应用数学,M,19,U,GT3,T,2,4,at_home,engineer
XIRs64EoBL1lJCFA2yHY2xiZxfo0yJOrChQjjZ603X8=,CKWnh4ZCLNvVAfbz4KkLFdtn83WGw+TiMtwFFENGAuM=,U3m22IUF5y7ahoLP4rS5G2++tzZjRUFOfQfeADDmZi0mQVa+RSD6NkAnHUmuIaB+,RUC,应用数学,F,22,R,LE3,T,4,3,teacher,lawyer
ZwTbwKKZEwJk2GXOfX3Fp9YjJ6hjNkD0YdhTNEqnoUU=,03+EQU+K/zNjw+BunOT2aNe64JgiVmQhqZb6AQlZuDI=,1x3T+EVJg984OeP0VIlEP4jLNDohIYxlctzmMMqch9/L3jKqBa4RSL1kOB42yQ9n,RUC,大数据治理,F,21,U,LE3,A,4,3,businessman,at_home
9w304WJ8tDqyKWuQruAJN9E/U/kXTXyKONF0qhxK/DI=,hGXQJMknvtoe5i0akxuD45e8VOq+r2kKn/ivJQpGUo4=,jFDkyiD+/1xUGOsifjVjHV1nF+85/xt9aqbL+YA5/ALA3VreWB5RPWgWlYdbbo/9,RUC,应用数学,M,21,R,LE3,A,3,4,worker,manager
8au6oTXEiXPxMup4Smnlugr+yjEcE3ulHAv5NZmqD4E=,F4m9RdbGGR/f3KkrfUSdOsLYrmvYeOeZeoq+FmdTfIQ=,X4LqFz/aU6FNA5ANjq4LXQvY3G6QnPDw48uISIh+Fku3hGptAyMjDQyrh5c+qewU,RUC,应用数学,M,21,U,GT3,T,2,3,accountant,doctor
scI7whI41aBaXFN7MYA4VPYz0q36Pln1GC8741D7MDA=,8fMJoQx31lnYzkXY2cOCY4iYFu2kz/dZyX2cIlC/egc=,l+z0sQPpjd/dcKXArvfCMCHL3sl9ZsgMLvp3paW9+12IynVKLuy9PNZ5jgpGaykJ,RUC,人工智能,F,20,R,GT3,A,1,4,teacher,self_employed
s3w2/tQWnYzCaGCJhRPwcBrjYBKT1JtKmYksLpK7dkg=,vha+aEL6OF8ydLdeHTo7ic3a/pdb72WQUid+WIePzY4=,d3dJyIl0eK35Fhu8t83s8NVCuKly59vpHdkw6d+wkT+q18dxuwytHPVFhgmlX4er,RUC,计算机科学与技术,F,21,U,LE3,A,1,0,at_home,doctor
+7WHiYTobkjTo5CsxTe9AcmFsrlr1+03tHY7s2VQ7S8=,3ytmASQbTZe0TKCnnNTqO97uKBCsA0QgNpHeCAW0T+4=,3KiSo9g++JLdNCvBcF5wKRXWhcg+CAErPHP61m/bLshpu9YSlIXoa2tcwcyL97FT,RUC,大数据治理,F,20,R,GT3,T,4,1,accountant,lawyer
h1jEkcowa+eQacspEsu9eSBS4IJsv8HDdzqz70f+YSs=,GQnMc1atiobxXtpS6GiA7Q8TBsBL8ZLUSWdRMdBwXM8=,OiMeg7+O0GUytX/CrfDyK+iuUxQkU5YH0TZOVhPXN/FQ5A/1UroQPpa9UEb1/EH9,RUC,人工智能,M,19,U,LE3,T,4,2,self_employed,teacher
08JzXFLGXnPsqrW1/ugkGrhElVjHgDPqHaunGLKinEQ=,Mfv7VMtP6pAle5o0p3v671hNSQ85Bgd8ZLzEI6GlbSE=,2STAGrBIejVnhJYfjQZISEnpYMx3+qvF18ciYf/3OOvtsrkYHTENGJNXmcggqVYL,RUC,应用数学,F,21,U,LE3,A,0,3,worker,worker
kAzOsMVdDdHzbPoBIAV9/edbN6GOucF/T0fQ36+vTAA=,VEcykgbeKPHTJP5v56bKT8C5abr5V7tVqfYfBw1BaHk=,KR4kd4egRUSnMHKc9VKAZRF5L5XgD1CJoN3wK8WpkoBHQnC1GZXk84iqED65U+pQ,RUC,大数据治理,M,22,R,GT3,T,0,2,businessman,businessman
c7UNJ5UdOsnjl+iT2CovcHonZRe8+NgIpfifpiBJCdY=,GR0y4RLcRGdl7ORGeC6WU9LczAzGI7qCAPeN79fMTXE=,pguETgCsKVnMNnyeQRC6RJ6yGaB5M0rn3en9Rr7kv0jDk+fLV2/sEACSkcTl1lFB,RUC,大数据治理,F,21,U,GT3,T,4,0,engineer,civil_servant
M2rfdnvEnP5ts7CGRvc0sUgep4hnZ2BlMalGbnnJKFg=,3xqNVG5U54Cu7fOv7SNdtSayrwifOwIqDevysgMAGEk=,OnImbJZ3gwZonJG8DKfiw+fUhlkv+XArtAEF0m8ZDlfkjnOGaqYm+x05QU6S53qW,RUC,人工智能,F,19,R,LE3,T,0,1,at_home,self_employed
T2SN0J9Cp+AFVp1vPn1FLsLnZ4E8dU9a4BiSdEgjdh0=,zI6XE3z3SR5chL4O+qjK/egjZM6miJLYsWPSUdqVwKg=,bKZkfMn68Q8P7UtUK5ZFJfW9ZwIsl+2d5V2nMDdU+5UwaH8N+ygqnAwMD0UtaoM8,RUC,人工智能,F,21,R,GT3,T,3,0,lawyer,engineer
GH8iDoAFQvEKQQPiYdmo8wNFqL++4pAAsmqHzdmAXDM=,Qw/Nv1KBkBGqFhQBdl/frCW85U4O2nzJK/BhaPoZjWU=,965X69qpGlmIlEK++Oc6kP69bCV5Mh1V60umdFUejT/YnbGkGu0sIhEmpQDsIg84,RUC,人工智能,M,19,U,LE3,A,1,4,engineer,doctor
xplUDmh/9b07lmStwA4UBO/ODGqxDqe19o7nkUCvbtM=,YG+qZuAyo4R5Kn7SpKdyLDLqEz9rF4q7YlAfB6QVRdc=,3QXEXS2PW4P1BoeZ59RVrRIe9ldHyjeXJy+a6CvNEBTRdVK04tmyJwTHiFg9K/oA,RUC,大数据治理,F,20,U,GT3,T,0,4,teacher,teacher
SgOyu5oUPt6wKyybuFS35QeSiIwfS7dF/d6dt14UJsw=,b8YSHUcxYqKJpM/41/7zzrSDOHqA16YNswspsGqI44o=,6wx1MNkDUfJImMQqvryfiHKAq5iks3x3Icn//rTTQWqRoQ4OpEhzwS6V0bzQfLaM,RUC,大数据治理,F,21,U,GT3,A,0,2,lawyer,accountant
5CG2ahHyDYK4Dv53qdRj4dCshpMG4ZhYXMX7tCSNXuo=,IOlU6r12EL5X82HFPiFVvEeR5wcuSvMTdqw2VaM52SE=,DqG4q6umzp6MvCcxnsCS9JEkDXX+nxAFRITPpKc6NffrSw0QgM8iAZgIuO2VNK30,RUC,人工智能,F,19,R,LE3,T,0,3,accountant,teacher
vhOQ+Kl6sgO7O4xwv/diZgrI967UrBEuIq5DGQpFbRE=,wWmN4Ek6ottgpUDCjXBP/6rBaTAwRBkAfmnPxwf0qq4=,FaAvYSLcFP8znh7f1mBbsxnurFewetTjtxsvj8WlWmUQYN5KENFsIVU5PCoEJa1I,RUC,大数据治理,M,19,U,LE3,A,0,2,engineer,self_employed
04EsJEYyqEQdg/koSX3nm69d+R2Rq/CNs6GrsVLBXXM=,zw4kfGz3/PRMrdPhORCu/K13btg/SKAUVkss13v9eUE=,6paHJ4BdO7jmqSsrxrZFBNa/p/H2vPjzEV2kv/igkG1JGxjwdEDzO11HOogKWsU6,RUC,应用数学,F,19,U,LE3,T,0,4,businessman,businessman
Cxu2IlofmyOWG9ZQ5ITwJeicJ3gZsouMW7Jy95C++W4=,vUzDSvscvJjfJt3r94wlFam6kG6cXOO1RJphkP7M8rA=,cSCoFIPHY+X7ptdeQf3AlsFsSoEO9AajntEBpqfTvPQM9HV/vMKMVE71IzhynrqX,RUC,大数据治理,F,19,U,GT3,T,1,2,lawyer,manager
pursTbZ+bt16emM5NKj0qjH/XzfX1CuJpjhYUVkp2yQ=,gsNXajypYJv58MAAPZdxyGUJrptjXmZm2uKdC6b7Crc=,chII6wwZ9fIy8ygpywwRznYRwIT1JpH7wDwNhGucnVseha+yjGnnNL70hNdiL7tN,RUC,人工智能,F,20,R,GT3,A,0,0,civil_servant,businessman
Dzes4gefVjqR0KKX/tc4L5VR+XHwuT3LpAhk/Zww1D8=,KrvUQ3EOEPCqiLA659Yjt6YxgC3FiDIHa2sDgYxjknQ=,C9eIvMeYwRuOYGWkKWiGxggC9/+INg4XvPT0oFJlybwCszKDkJo2eCSuIK2jfS5g,RUC,应用数学,F,19,R,LE3,A,2,0,at_home,doctor
y2VGjXBI4HIBGUz4WW+sMs9pbuKWedD/RvzixekUMxA=,XtuIAe6TEbSsmH8Ea40JzR50p+5hz/BUofOIc+GSP08=,8k+l9ehVQJdSGBK7lo/vee4YMvtgZc6zvR7fagkaf9TAAUR+UdrA4wuU5D7svPM9,RUC,人工智能,F,20,U,GT3,T,0,1,self_employed,civil_servant
s16H0dtIKYwpne+QTLBXPSt8MvDszN9/YLo9DmEY0og=,2CvvvJM0RN7tN9Gm7omnX4uG0LNflaVDG4Au3ZbUagI=,k9RXPMglmjsaj3o5GjIykh0bDMPl8KXu/psi4vBE3qv0ytCzq78Dz0wJgSkLue/g,RUC,人工智能,F,20,R,LE3,A,0,3,engineer,teacher
W338meePSifJea9vcpb6KmUT3O4NRN1sfUXUFh9cELU=,WjgwfJ7ISHduJV0EGJl4TLVNWTK1rzEf6tNl9k1O4lE=,uriqUqUik1dhQMqZUMdA9s6dlRAs6P/BLE3LP2sye6NBeLAdo3BmHt/TnDGZHbLl,RUC,人工智能,F,22,U,GT3,T,2,1,civil_servant,at_home
e6LbfVkQPAMet2s5W/axC2BgulNCG1BAyj2L5ZbTIb0=,YNwGB8r8Pye6Ju6vbyjwURWCCiWgKI2rMpm3t10zEKo=,7dr/RIPV4BvlpzYuKWZubptPyn5ti9j74VRlAAlgCPFjLiHYZ+v71rj5QlQmhf5w,RUC,大数据治理,F,22,R,GT3,A,2,2,worker,worker
Wwz093VW+xyS+g6eciSSP33PtG76MKHv7Ub7dm1xHwU=,e2pr46HqsU7q2qFAgQ7M2/HiyYBgN2Jg1Z68YKhaWDk=,xcNOo9vN2Q9Io/aCmAZk8sq5aXMIf3XjJGYN5dwxbfJN03ImOXbv/3QrfLnB49sr,RUC,应用数学,F,21,R,GT3,T,1,3,engineer,doctor
mMW6DcOXCLoAwjv8+++7529Q0cCSOOlTANSQDLDcvKU=,3y1f7KcGOXpKv+tqxffa8EoH/gEuOEt6/atY2+ckuLU=,+5b4kB/7eXexGuO4bDyNORjwyQRTkt8pm79KZz5by2gT+SpWGsae1p43BvfJUZVb,RUC,应用数学,M,20,R,GT3,T,4,4,civil_servant,worker
+q888D/esbmpNPGz5BiYOe4548NFOBV6W7H0QwiMrDA=,2uHBeBASjCQWRh9aK9CWsMXP/7DJZj3cE2tzbZOrtjA=,7fRq7OVMYH4pIFBFcyZxbyAjTyshrpNoLKGdJ1PNH3sM+BuwsH24jUMrKJ2ESubO,RUC,大数据治理,M,22,R,LE3,T,4,0,at_home,doctor
byHdq+c4qa52h0r5q17tsyIUtQ8MDPdJ4RRXlgSWEXo=,eOBdpYsR4OwMHnkcRBbdAGrUrYf70YuZwJY3hWUBZso=,lT/TNbAkGY/ndXtn9OYqY1xjqVTr0Qo4xxzn65lyQVKA4i64OihspX7ar/wUzxct,RUC,应用数学,M,20,U,LE3,A,4,0,lawyer,engineer
Hqp9V66OCeV3Gq26okqBzmlp1NbuVP7K3xntY9dMmqQ=,LFPDHJ4YOV8IxkicFFzneRzob/Ec8kb92ozAAjLeMrk=,XzC5HLAih706eLVxB7EXkh+iIVo38A6fHs6zcak+YC4IRQGmQ1EBX74ozF6JnaTh,RUC,计算机科学与技术,M,19,R,LE3,T,3,1,manager,teacher
Ksu2/FwsnTm/nzhNzK8YJ9SZrZGP5bZsOgnJDJSseSM=,vvAEgA4bgqDeFOYbApbz79A1izAVRnDHvDfFiFw51Ss=,f+JgGL51ovNzGcTT0C8sadysMFf83uPDC24nalPyr157MHKKfPMjRF+6iBEx6HjP,RUC,大数据治理,F,21,R,GT3,T,0,0,businessman,worker
4kSySnSnEuExeTOLhoThV2GuwEaFPhOm2ZOrL42mQmY=,KfSDgq2UzRMGw8WlvHU87i9XPcArdDPFTerC9tiLTec=,bB8UsKv+nJSPY1bGZpb+24RsguoLf21Zsab4lAPWeCEjuYS2V4jRAkkK70k9OdM5,RUC,计算机科学与技术,M,21,U,LE3,A,4,1,teacher,self_employed
t54nNxMuDYhmzBfDWKrD+FDp+/I0BYTK8w6QVgfG+ws=,W/f0+kkyBeVkO7b3XBwQQpzA/Ddd04bxZpMKiMT01jA=,gYxDAldkP75CXR7b1KZsB00D4Lm1iUJjf6llf/3mu/jMbpNXGDxI3OREG7ELKZG8,RUC,大数据治理,F,22,R,LE3,T,1,2,civil_servant,accountant
XjuA1CfvmOPGBhMjOvco16siDi+nmETVELsydGZyWig=,t+C1KK50aDPAgPe6tpr2LMNXNjsJSGBx6ms5LPDktM8=,lj7+wXX3YhZgSEmVr/ZDfDFtrNP1+Wz72rG34xZ5cUUuylFuWwLG5co56AiLzoB7,RUC,计算机科学与技术,M,21,U,GT3,T,2,2,teacher,doctor
e9qkOg/0UG0IpfspIXc5rCAA1FfQU4u8Yxc13brjNJA=,iMqRTeG1TppWugiIgy4EyhUtufbjMiX7hi4xN+FiqhE=,NBMmwtj7k/22nRIme2rbARWs4qmvB7SNqNHnJP914DthAj0DvtaiUyqjYjt5h7V3,RUC,人工智能,F,22,R,LE3,T,4,2,worker,at_home
nJNAlMcJwwc1CBMl6UOyvgGCLD+Do+Tsu5uMHBExrdA=,ltQgiPHdEVxh5j2RGRs+aZWuTAqjGkYna+/TMgR/2zk=,I1kF3XvwZ08J5+RNEpcNDIHRb3QIfEbckxoLrBch4f5m8w6j1VVove2gWHSTH7Jn,RUC,人工智能,F,22,U,GT3,T,1,2,accountant,engineer
dedHvXdh2ctIwsS1vMyWJY5cERLyFtxWX0ukX5h8eDg=,iAtTv1AEu9IYMpUUllVpE6V4r/yxN182MtUJalDHnOA=,0/6nrOA9Ktb40aHFx5dNmXFonZDwsyuqQNospXV0ECIq4w/yZROgfKD1SgzOPoyE,RUC,应用数学,M,21,U,GT3,A,4,2,worker,worker
8r52zUW0ZXqFKLQOydaLNAsAwrL1hQwj6b1ISHTyLwc=,l4Seb1UvffZeP8CQ9KOz+EKnJnribOfTOjWUczn8mc8=,VdLnBwnRfGHoP4I/veeWyhp+ar6DhXnTD5cNYwC7t41lj91/vpNi3YuKlgVl9CB0,RUC,人工智能,F,22,U,GT3,A,2,0,worker,self_employed
p1YK1OUq89bjm1g/00tSDNhVIxiUDQPNb9RLfwwY5NU=,adj02cHze5x9V1WfLR93w+7T+CHYi5wlcICLItojLBE=,WelE9OTcIOLFq//rWe1tMQNiz26LV4I2/u9CG99KyM4blK2/1bENVwoCjE65GgLi,RUC,大数据治理,M,20,R,LE3,T,4,0,manager,businessman
hfnVpCQZfoIf/QFoXCdMeMwNSlcapkEqSg7IqXN0c3k=,qP3x6HjfHKYhJliQItI2SmgQcBrLpiwHtC1MPnABtV8=,+igtQtv5ooGZFcpRBn7dHDt0yxJfD5sTyBOFbm0RbbB1qm7ulecz2zz7IyP6g4Rx,RUC,计算机科学与技术,F,21,U,GT3,A,1,3,teacher,businessman
pNwhqN6dxYcSZZkX/+4jN0RUGCPe8Xe/QFjFOCYZ3N4=,3oxAeCdNYYEcD0FuW+ZDjIpIUNQU2+UWftSFEqrO5eE=,Vk+cmUjPROuQ+ZlMLgYuO0PD2H5lsWb7OOLCK6nzuIOrc+UaG8l0se69ZoW/cmMx,RUC,人工智能,F,20,U,GT3,A,0,1,teacher,engineer
9D7sXeGmFnWOhV2g5PHj8djcMmphE7s1tvQXYVflyfs=,42eP4/iJXRmuiqURMAUtjnvwdeaZAr2O4PtAOgD2eEk=,NiFSBh5ob2rJgzJiHUoBmk1lP9QXL8dbK43+xgYtSrKw2RX+8wcFTvrrxRoGGcMw,RUC,大数据治理,M,20,R,GT3,T,4,0,at_home,accountant
cUliETjUr2xV6cBsP8QzVdiOBqppOv4U38S0t8I6t/0=,0eAuRPyqEg1ND2BLWNJeFejv23Ngt205yx5ET5TKDyQ=,piCDYapMmu1Rge/wOZOrzG8v8FnvUwIKAu79ycgFaKgRfAkPvCZaFVxEGJHs2k2d,RUC,大数据治理,F,22,R,LE3,A,4,1,manager,civil_servant
N/4Bnvwz0iTDGn2OzEtMvNvytJNf3PysDAYMlgxyogU=,xP4CDvvMu5IJxodqoHyLpHC2/Y85uDLtOxZMD5MbKhc=,wBpmeXXwenoj0vBo1sjrZOFFs253IVTn/ydtD6hgz5n4GMXJsB7W4FFs9YtHDyn0,RUC,计算机科学与技术,M,19,R,LE3,T,3,0,worker,engineer
EQ2dEzaoAq/hX9Jod0+IRzPgB29c691qiCCzdD/vTX8=,CPpgn4gjQsU2QTZOOMnDif/61UKj9jOeqv+ulcEMDXg=,xXx86khy8IMYbKol3DIFauSvbMGiz4NYOZMJcaUOBuRVSgxe0kJf4duxlh5qzBag,RUC,大数据治理,F,22,R,GT3,T,3,1,at_home,lawyer
q7LBlG3p/MZm8cKxLeBvAPULwUSqNWudGYlnVPY3heo=,0SubP/517vx6wWYmumwsLbu3fDAUZYhfJjrIrgHZq5Y=,/kUrWEHVVBBtsU5sKT39N/94ppU/eqFFfMbxeP0ThZdmUe5lJ7RFiHLd/hNUoQM5,RUC,大数据治理,M,20,U,GT3,T,3,2,at_home,manager
zkdzPwCLy27i1HYJSKhnCTyP9eGxGD0gRduey4SQVkw=,eSVLLbNaSQ/w5wUkvKbVcqVilsxKtrP50AQ7O20F4mQ=,3IasShSFTpBTFrkHxOFfZLZsVuALFcCqtEgEMeDHIlohKzpxLErQBMUMkN7ASe+c,RUC,计算机科学与技术,F,20,U,LE3,A,0,1,manager,businessman
3x3AffxKWDJfPcm+7DmAf3T1KtjSfBPZcIYh+hWWVn4=,vfKQO3dWdpGXbxzhglG/ZtuYCB7H2jcVcbH9CWzajD0=,Tzbkx9DkrGXp0JIu5LYoJwBJamxfgmIa5LypgR6oPtYOUeDUsXZcBeeD21h5kQzF,RUC,应用数学,F,22,U,LE3,T,1,3,businessman,self_employed
TeW9rjg0wGUtk78ohmBdG0Qal0F+FtqP0MrhguC/BY4=,urC47A4IPthus4W8i/T58sRQjubwCc7Vc/hhgP/KQzk=,Mk0443nyXE4TCbDaJP73Dp854Lb8ICnEQoeICfX2es60HU8QedxxcmtXomLhz3l1,RUC,应用数学,F,19,R,LE3,T,2,3,teacher,civil_servant
q7OBnSt5YphESfWlF5ThroKiKcAXYpW2OoFcx94Lhps=,r9D5Coz4quLp4C9gTrfmVI3jxtnHm0g/P6X02Gsv69w=,BXR7Lg8Iqr8W9WRNnG0y1enrAyPijlXOYfc29CcYYbbgmyMK7NLBdRXBTwEjyf47,RUC,应用数学,F,19,R,LE3,T,0,0,businessman,accountant
iH6SwLqr1VT/AjNQNGQM7HYa0Pc6FxhWIfMOUEeo5Ds=,hnBzxFk6Gasg3NVe8Wx2ry1M6OcyysbMr/QvSCy4MMU=,ulmsWBAsVbgYv6/icU7WrtIuTAF7snhyTFC7z18QgH/r9GIN7Z40KjUcu+VVYZjt,RUC,计算机科学与技术,F,22,U,LE3,T,1,4,at_home,lawyer
/c7RT088bGXalKmhgyjmBRDMJIL6GSxxC67MoQ+worI=,KPIck6ciByo3pvsfpYUnocv2yw4endokzIUJbYvKv8U=,dimysoFUjRnReRZHPvL2pE7jOjc18L7dKqHyUd/SllP7AHDUY3i88oUzpbBpXxJo,RUC,计算机科学与技术,F,19,R,LE3,T,1,1,doctor,civil_servant
PjjQ2Pq6n+o3RDxK7B7SPsvOlJyCeYEzAi/RWqCTlHg=,h8oC/R/wqarFwehMc3kp3CPtVEwWOsm7Ayd5R1HDnuU=,OWvhHWbg35T3VRIQ5k7UiftCqsVtyyOs8vKmiQx2BNNGvXAysD/NyRLAh89KTtJA,RUC,计算机科学与技术,F,19,U,LE3,T,1,0,engineer,civil_servant
leBU+A632Icb+6iajpcc8K99a8JVLyw614lDS/I3Ac4=,9e07G1iiQxYIP8LFPIZDPYJn88UMv3V32D7dWEE4kBE=,iznXJf0ntEP/TRWCCwt2rVExP5LAIXwFsAVV0KfhvC/ixgx6DFgU3913dYQftcW0,RUC,大数据治理,F,22,R,LE3,A,3,0,businessman,worker
BncKK6R7aIqESrFiPS52BWm1uHHgMIUkdqjl/sG9CHw=,/CncCvNg7fu3T12p8ULJY+A93xUPhiIfOmU+1jgPLzk=,33zyhFS6UfRpz2MyKrh05H3hOJgJ8gT9e/NaHM/bvDiqMi0/JmVCHxrT1i/X8P3r,RUC,应用数学,F,21,U,GT3,A,1,4,at_home,accountant
EA8w2GneH5WWItbRSLuXc43+W2j1NErAVh9oP+HAXSE=,Kci0m/ONgyvMoo60d0UMdHfl40juFs+TC2on3kRK6Dc=,QqlE80OIzfaQVlulpQgX3eusr324ZAvtksA+2v+2IRGfKhBocjsIKqTIoPt8blqY,RUC,人工智能,M,19,U,LE3,T,3,2,manager,self_employed
YCdIkrc5sy5BGP8wvlQrQ4wjnW+w0fpVcG8y6G4FHH0=,gHloqlnIeIV7PGK5mFCBCKItF0L2nI7/Mvw6F2pBUn4=,27n9DC9rCfnzPZn9ubEEvkPHQE4grW0KDEtXZOIPdAnzkzbWJRRhaybWaBptcHc9,RUC,大数据治理,F,20,U,GT3,A,3,4,businessman,lawyer
Yg6hcPdTKYKZ0IoXo3Pvh0346q88LpOTrxTNe7LJReg=,eaEiT1USqjUM1dJJbMVX+fj08yf49IHY5ttTKs0cyNE=,iQG1PorQ/LDIaaJ1Bq0fpiRjhkUnYKmIj9xhDkXTeyn0SswQGXI10wYQcT+JkiBg,RUC,应用数学,F,22,R,LE3,T,0,3,civil_servant,manager
pz9kXhvlBDsdatj4DKYc4nXIrq8SSayot8mwRO0wfDw=,xmjLvyMYoco18rri+xVQXQbbQC4WhgwdxPe0MnMqo0E=,8yov/ymTqxxjvCie750Ufz7IZwr/Bm4/7MgBrDkKsT8xOhO0uSzk60bqAIG1bitX,RUC,大数据治理,F,22,U,LE3,T,2,3,accountant,at_home
CIcGcSoYBGlyJevoEAOld02qKO1KwOqjoigSZ1wy00A=,L014WVlC0nEGH7vM2jcmpg6wQ2bEp+D3kN8+1320c3k=,9ssmEb55i4UsISSam0BHmzPhsy2xiXM8PvcLuywwSZYwykBnTP2524vMYwABfVh1,RUC,应用数学,F,22,U,GT3,T,3,1,engineer,manager
gZsdg9V9iYJXjD2JDt0BduA2pciXjVsyX3BdfJMdBB8=,GhMmwdmxEHety4yktA3Bzr1PTUdxH6UMsPidgO/MEks=,VWTu7X1ltZAJ4tkoLqT6gKMx/W05PH2HMqa6p1siIVQ5UBPo9YXV480ETOV4MUGs,RUC,大数据治理,F,22,U,GT3,T,0,0,engineer,self_employed
u1iTF1ajk9HM+ChHe9NtGSeUZxPGPgVnckVG6PVRqSE=,tNh50GcXAENSwdBcUTwU8A8wTwft/MsHIjyBu8QpLBY=,bqVX2sXi9SFSbiTkbzFrN+/GXahv12wqWklEG55CLLeZKaUh5ECk8KZQbu8bhTlT,RUC,计算机科学与技术,F,19,R,LE3,T,2,1,civil_servant,accountant
qtJHU0hNLPheCXCd+OaeN2TjPMGNBO+eFadAbBzVUkI=,Wqbov3QDlUryCVcv5W2jZ1twkSPTFtwnglm6vDeaVYo=,CTizM1FE3tjH6LjIdylVpqZAe41FJOBy6dmkBtWv9WRed9rRiDiL36axKFas5LXB,RUC,应用数学,M,20,U,GT3,A,3,3,civil_servant,engineer
6DunawM7z16bxBzihCgi0pul3xek0hXufVa8bgKvQdA=,TpoBsYemjnO0YEpZyDXV1YLGb1xojFIdz7lsYa5yfS8=,FttaCTKyBbb3oH41UeQkCCOSTTCjT1aoyr+ahWwVO/HtDlEbJb47ejqQlzUwbOFU,RUC,大数据治理,F,21,U,GT3,T,0,0,doctor,doctor
iaGdMh068kdkHyFiBPnZlVa/wr1vNjW1G93/W7+5wQ8=,TBPXPp5W2K88GB6yWK1AynQy9Q4I5snbbQhO9bkDqcw=,U1R+KPBLjo0kugp6er2Z2JJ/sYDXoO79YMm7aE732/Zxd2wm8kkf/Brc4NAnylf6,RUC,大数据治理,F,20,U,LE3,T,3,3,manager,teacher
pP2up8SNiL7hLP1WCbDm7TzGGDR4ZYTE8z/UM7zi2Mc=,HfmqeXycVJymFar9XwvlmQVSsQaAK+ZsUqf33kArgKo=,YJU/ugC6xio6tDr++3Fm1Z3U521l9uZ+lBp0RlfmTfzIMPP23iWU0sI1Er+zOHqC,RUC,人工智能,F,20,U,GT3,A,1,3,doctor,self_employed
d+Eqd/xwmZx/Gs04gyLPPbeTCwTO1ZOPY3pLwzXX9Bs=,MxIdMEWFWV/vrv4enNLQV/T4PGb3x6kY4H1PecOF1dQ=,q273qhdxa+9ttR9TDOKwm3JoRzDQZsYJyut4vLCS2AXUGXyp/EW2CyP/93SLdEpD,RUC,应用数学,F,19,R,LE3,T,4,4,engineer,doctor
abIpK/Fw5VaaLA51dTP2bWuDNmQrSjFqWpZ8HAtxkXM=,qxaQblYSBZoZSnN1gYzb1Sq/gMvW+JV60tM9qrpzjDM=,llkvM7W+OJU+WG+jo3blSHsOGxpExhMRC/rjW2X1GALhJbz7bkCB1FyYMs2vZZbm,RUC,计算机科学与技术,F,22,U,GT3,T,0,1,lawyer,worker
y3ngCakz4ka12XkMqkI5HSDTDz6yRVwAMXsGblm7uIA=,kxc2AsDSaP6t8Krqs/sBgI8wZb/Oi/eHEfli1Wt19zU=,1NtdrKOcflIddeJ1uL+biUmwsF/OxCycJYW8XM8y+uFbLc0BG1sg6ysN3nWheB9t,RUC,大数据治理,M,19,U,GT3,T,3,1,at_home,manager
S66QIqN0MiZSzA5EEPoP9zNt51uhJC+inxPBXzBp27A=,9d5AyS4U9zeoWPMs9MnuljaxnnnCSN5qj7xu+A57Mg8=,U2M/reNKLyD/HPNItJ21byQBlbA3x1VOG3apNNx86izO036gqZRFoQBNA6HGXC6N,RUC,人工智能,M,19,U,LE3,A,2,3,engineer,engineer
SvuveqSmdEz5EQJaH2tAjMX6GvRSk3mB0SN+3vMRvWI=,rBrq0FM4nO9IMEiCS3nkaoyODgjXD6ypltkvQyJfyQE=,6Y2PRk8SqMDZ7Pk8DVztr7hxKw3QTXDX0db4RWdtKMHBIhk2q7O850d0zNy6LVVN,RUC,人工智能,M,20,R,GT3,T,1,1,at_home,worker
