姓名,学号,证件号,学校,性别,年龄,居住地,家庭规模,父母婚姻状况,母亲受教育水平,父亲受教育水平,母亲工作,父亲工作
mQHvWyjdMuCRxHDaRqUCaUGfDcnZTjJPCpgE9pTnKbw=,ayGNgHJZziTG0u8HseELENYNLj+oK4V1SmC/RrK+t7s=,YDqDfL/LvsKTlKV3y3JQ+wlz6OyjO/u4oPadqU/5TGc=,MS,M,17,R,LE3,T,1,3,other,other
UCT3BXpDaoF82LAkABiXcVLsNwy6iiSrDj4WppHxaic=,Vo+PTuLKHIsH6AfIhGeZnW+KD9XSj4HJpEqbEvHflNY=,JiFPGxyoNAEcSmYVIQbOjCuO1h0mZ7X12E29hhSn+n4=,MS,M,17,U,GT3,T,3,4,services,other
dmqTWZhVogOLZj1ujxcq64PSqDPIByiaDco1prWkYLU=,WRq+iDLZN/lt/2EVV6DzwMm9wu+uJcJKMupcwEJjyvI=,vYgNt6ChHz/8FaucCwuhGkIIAItFB83Nv0K7yXEI/hM=,MS,F,17,U,GT3,T,4,4,health,health
Lug+6+JYPYMECxKTPFXCZzhd9MkQOFLSOdfpxX4a5+s=,rSsNnfNbSmem1KNBbmpYNJ5cTKKggLcnE4EAR57alxY=,2lRe0D62IhhqiAsD5nS1R7zT2yVcxmDnCs/g3TcvRSg=,MS,M,16,R,LE3,T,4,1,other,at_home
zrI20EDrNXtqmuFk8NaRkZC+wWzGqEQJNziIwjBQPyc=,zVenGTFmfmuoJ0wIKjML1x4/ainTb5Hs/qakwR1cLL8=,VVl0VYAcCdBWupgEbeJof27BuERnDPn8eK61u3xQUaU=,MS,F,17,U,GT3,A,1,1,at_home,at_home
XM4qO7VwoZzkpFIIRuHOceoNl3eE4ka0f89HoyUbzbo=,5rCdX+4zPiXmXvldrLDWm6w802ECP5lHMeXKf2QojgI=,wDIhnlgAO3XgpKWhYi39ZAR3cYCrKhSQXnhSTYK0oH4=,MS,F,17,R,GT3,T,4,2,other,other
4G+G5MKqM9W9xGwkNr8FDQTL1jd7abk3ML57uaKLGuA=,oTeb9UDT5hvsmXgImJORhOq1OwmiHswHp87NnRC11zg=,yP0kSBoolK8OBGRlyUsRDZTW/QvHhQdlr7J9VABwogI=,MS,M,16,U,LE3,A,2,2,other,services
RXMs4JvFPWrUkrxXB4EmMNMu8LafxSJ3Otxb/o3izEo=,yG1UdAV8ZOf9S3nK0/7UxJ9aNWhLghyLuMqAUkubA1s=,ZmCPUtIEoDD8eBVRYXbQv/0C5QQZIi+0s/HgnGSN8M0=,MS,M,17,U,GT3,T,3,2,other,other
DsUhFjLP/GnUAbtaZ11JrjsWdKA8a4JyvxnZauZKNiY=,Qy6AN5pbJRGAcvOhFN6qGK2njxZXobf7MiQ1U0gbdug=,NCmiNUl8zSCgDg8OS/1Wakxkwls9a84sjsA3FgG/s50=,MS,M,19,U,GT3,T,1,1,other,other
1GLyZsBhCQxxxmlY79YKD+lzuf3wptB3z4z5NLqjv3M=,+MANCBx+az5S4y0ExlvlbjvJIJdZ1hik2tkSrqfJG/s=,o7MOYKIVuaOrAANs2z9PxAA0x26MDHLv67tWntMBmsk=,MS,M,17,U,LE3,A,1,0,other,other
fHoF/L1xZJYo0YPLxgqpk6399GVF4YoIYQ0WdfHDY00=,/CjqwyFT+J6bdxdDm1hede7kjxy4E8BydKh1qZfkjbI=,ceuP1JibUwnm0caz7vEBADYpmp2oh4B/v3ByF+Rfl9s=,MS,F,17,R,GT3,T,1,1,at_home,at_home
iQkIQ+G36FmHsqEtO28qND96TfbCZxpX5Xsihys0ka8=,Al7RRAqxpthOCiVTCpBLSsnoX0QJcLLKrIX4ju+lyEg=,1lzNg6mCfjgCcWMxzw56Q2E91vcFjNaX0GZ+sWTAFDY=,MS,F,16,R,GT3,T,1,2,other,other
CszRW9uulj1SRIr0IbiLdIpSRRS1AGSIe99XMO/j184=,F+KMy5wyYPbUYYvR0fqQsfJslxDOeYgfrt7/c9C3Hy8=,yhyXOpYA19+8f62Lqlj+5QPAg+OKf4IQ3DirSE9qNMM=,MS,M,16,R,LE3,T,1,2,other,at_home
URLKg2/SQELuJc3uUszydifH4Y0GTeCD3rInnTAAVzc=,jdLCOdo363NpGtymdkD19NK6eQTDEDHRMLZcQIILuak=,PBsO5AFTc6msj3jOq04XBvRlWbAUcnJtUJbW2EOdgvE=,MS,F,17,R,GT3,T,3,1,other,other
rf4OQjQsHZwf/mNGZdzxqN6zxtAo1EYc6hPkAdxB9+U=,z72nv0nj1mouuxFWoKuD2JVLf1UF838xm1F5zkGQojU=,iNbqHx656GzunIbLzSDC5Tx1LbgooBAgauD7ddHKKlk=,MS,M,17,R,GT3,T,2,2,other,other
Sd5jAXdN92/ERjTCsjV49mpEED8twmAc4jPDQmcgg3E=,znlh/5j1v9+/Pp+VxL9xQ8quLjKmm8qwa8hj+XsxZto=,y72VL+Q3dvOm3pjJbsZh7StFoTD+ivp/z8Yzhjy1rGw=,MS,M,18,R,GT3,T,1,0,at_home,at_home
DMwhw/PTj9aJ8d2BMVnYj6zosN54bjt4F0OSX7QMTqo=,QIZZ7ex9lvYC4XfXc2bkC3mJKIpPh5PMAermXE924zE=,OsP75T82YhNqxIBTdKIcygZaDRUkf85WTCjlqg5K8jo=,MS,M,17,R,GT3,T,1,1,other,services
JRRStJ/DFqmmdeU4+LGm5qB2t2eF1IB/UGcJ3ZvfIdU=,zDgyosVdUOuIrVvhllGvJIr6iieTUKXRLyirpcq4jsk=,eMwPE2gF1eiBsST8RfkfM/giI+YMdrENCaD6YVFFgUs=,MS,M,18,U,LE3,T,1,1,at_home,at_home
GuyLFlA2s8Vv01ftymKB40f8JckD6Nt948q/HIGq6I4=,BiLSm3xPSu63vrvXb1Uc8BttWUsNzR1yb/bno3RXgJ0=,3B5XqHowkYhS1F+nuX8s6MYfHxguaa3nKW3p0jSjxJM=,MS,F,16,R,LE3,T,2,2,other,services
hISdZKrWSESMqtugJv5sllstRDwF82NgcQerBcVQCUw=,MiDZTsjHZT1DPWuQV13NDt+xkYblfot8nls6FVq4e7I=,MbgJ6D1vcnTQHVIKua8zHTwjlWJtIeyJvsYqH5w3pR8=,MS,M,17,U,GT3,T,2,2,other,other
HlSaudu75zaWUE8htwnHvimtQkHwymtmuT3J3xWpRhE=,9U2tcqCKIu7FdNdWNad2F3aXLNi8iBr4YUAs4xAPhcA=,NQmio851iUQsNMQ/ABuKBD+6GLoVJN/P0qCY6UYoBwY=,MS,M,16,R,GT3,T,3,2,services,other
rR+UpBpAdudBjSahczcJgopzCZ7QE/g4eNHZh0Bp8P4=,TJix1gsPNZn4xnzCmvqm/0ywav3KVHqss2LolftByMc=,C+2PBs5ogeh1mKN4+YCMngAcpPY1TW91qV++R77LstA=,MS,M,16,R,LE3,T,1,1,at_home,other
4sxbsRJho/eVVERUTd/14ftrBzcNV7RC0Dsg8sI7Yug=,3sNm/SXaPgECXBiKjCHxIDHnVRVYQtKJ6B5zyOG+sr0=,zTT1JiwY+ML+ioWTaMC+np71rZMZ82jeZPKJ314T010=,MS,M,18,R,GT3,T,1,1,services,other
0DeKHLawncF8x5GucyPikNkij4NBhAzdxB3Ftwl/eII=,F9oCMpoxqXRCzUkPrkNHjUjMX6EBrv4MZBsRbSqHCDU=,jYyvL7/FRGhm+T8Vdt/RxvTjKvBb1q30KeEsTklWW70=,MS,M,18,R,GT3,T,3,2,services,other
E/yzeRnmq09lSscys6KknS640tX/Vd+TtvJFNzL7pLk=,MQC1Z96kJ7F6LQBS+SfLdgehtlYYgB6wV89bG72kAJY=,U0Dv14h+9U05nplutfjhFR4mImM8QR3NMBjacH3RzSY=,MS,M,19,U,GT3,T,3,2,at_home,services
E8s6KVZ4fgrn7/GpdY2KXCnE7+3A5YX87GgfqVvOM4A=,yHHAgZCk1q6L+zUzkUBrC6/OlM6XR3CC3dsSsNjURjU=,9YX9ceapBHZczfNyUFA7EGVcy1LE3ss47yjLzOixZdc=,MS,M,18,U,GT3,T,3,3,at_home,at_home
8RE5zTJmcIhJQEbVbrT+mhdLV6Od0Xse6lFyH15grEw=,My4Izrhw0CpE256uf+SunrFvM/5uh3TnCuCjIWXzxps=,RyRo9aMsFTfgUj5Xe6a3ZUeJLw8wwh0CxiaoB8t5rzw=,MS,M,16,R,GT3,T,2,2,services,services
qNYQO0ot+WMqVWWGFDxPNZ1E/CocT9vAowcFOA6d7B4=,PLlgvouAPIBcRTZ4fPUhd8R4Ab8ZoD/PyNegp6jHlcw=,kGsHj/nAbrauXA2xM9b0oLTc0yYdw0DDWYpFXkRdooM=,MS,M,19,U,GT3,T,2,1,at_home,other
0LROCUeJaXa0j1dN3DIukDqPs4KLkU53snKStnL4at8=,3UmnPKlynMfBnbidWx5RjClg5NnKaMrTgV1kUXkd/X4=,TOepYpbm1R7pr43XI45X6gG2oLA9vEoafnucCYe4mKY=,MS,F,16,U,GT3,A,3,2,services,at_home
YQcJqhPU5qZzCA+xJyOUTEPtAJga69Zkc0SybPrUiNw=,NDTDTOV9jhZoxNclXVN2q3AE2P8BHSPJniFtU+juF2k=,fBPkVNeC1iHgwMIkRAK+6D3ndD03RB7IQg28uo2mcfo=,MS,F,17,U,GT3,T,1,1,other,at_home
fj2qaZRyFSo2RE83yz9rH+dgZjRBWjY40NAJnUYae7Q=,v5OxN8m2dL4CjcuMgwXAwcxUzFD/xuuEp7j8AbKdjHU=,YjfMGkdaTaDFxVauOdVwyE9ssxMRVDTzyjzTN8mW66c=,MS,M,20,R,GT3,T,1,1,other,other
cbuKyzBXTqoTYaMqhCDi/QbKYvHXwGrlzdv9fLWYRrE=,3v141qyBRiddD1NS2v+JM/yS++zwpjiLduat1dVyWa4=,/7jw9xseFuhki2awNyv+2ELAoJG5abEqmcuZCbalBbA=,MS,F,18,R,GT3,A,4,3,services,services
4/rhM90G9jh4lBF/Cyw5c6n/w2oC/5WGvCU16etwVGs=,WM2+Ev4Gq3RQtYTX1m5xbq1fldYNsXwgPIYykcypX/U=,9Pecx+XGWgL10oLrKB63mktmtPFz72s5vBn2iJIDDMo=,MS,M,18,R,GT3,T,3,2,other,other
SUbbX3lzRM3gHtHVuJxDw5UVTw037mvyvLzeUmxGJVQ=,/Ut/MHfcSXH02W85d91inooNaZeHrBtBCnCfTjNg7nk=,jCLR/vEuoDP8sPYiJbJ20J0YewHnPxEjWl14DJ7hk70=,MS,M,19,R,GT3,T,1,1,other,services
N37YC7fUbQfnFDtir/SpVAYnAkc4CZ9H4cYrEPbSMEo=,3XRxJTwUsBEXRZ6CNs6NkbU8BwwaQ+9d20Xb5M30cr4=,p61Rmh6A6JmHmXu78A/kRo/H4ZqXPg9MC6zhXYVKnQk=,MS,M,17,U,GT3,T,3,3,health,other
cDUtHKo6rr5Bp626tvlN7HtSTv1kVbkXno4pWZ1YrAk=,laF7QYYgdxx65shyrXCabU5z6hp5fqZGdwFSf+CJAIk=,dOCttm+CXj9Q7gEUhZ8+Xk+n1s133DO4+ge9n1TJiy8=,MS,M,18,U,LE3,T,1,3,at_home,services
lXnBLxnLDQh58WPMESOnKiCc9HrmNOFImikiEn+4Hk8=,n0TPM4fJYLA0CKsYLiHrqN/8NHCxVnCkrorkT+1vhbE=,VR8MqMhxTa86KPGA/Kd0i2usByzgTH3nv/QJ9jxtPVU=,MS,M,19,R,GT3,T,1,1,other,other
5e3gKQjD3JGHeePbPfq+A85qXaUk7ZYzhsxtnRaHHeo=,fiIhvMY1ugq/0TZeGion81ZBJ443ZheM2YuynNQW5gU=,yahVYgbG76nFkws7Smx5XReMI0rtufeKRPmmAthoHKg=,MS,F,18,U,GT3,A,1,2,at_home,other
bL058PvDL5RsA4eyM4tNgdW1Kj8nZ1KI3/lsdN0BywM=,GSmoaY5gaAkvndy6cRvYS8ch/7pA1cxADsA25bHoDOU=,Ln2pG7uR6X99u2lqdtCiNDfl4oSJmjwH1puBrWrf27s=,MS,F,19,U,LE3,A,1,1,at_home,other
Wy7dD6IrMF9CxOEycUD5JL12pEPOLrh3cj7cI53WMqQ=,DTB0kPuc7EZkOPa9AHoSuLNs0J6X2SHW5thZC0bwf5U=,h4FrieoocmWiJ1fViRrBYAo3UyRXwgoDAwIRrx94/Ao=,MS,F,18,R,GT3,T,2,2,other,other
TSdpTd3tluD3Iv/9p9kCdKmLEoCEKKTj+xQAprloAd4=,usG1oEO8wZyjjxocXzEZqSJskDXakCmULFjEw2aqe7E=,XDg7OuoHyPEmTudXXyM3wcJXYwHsgL/LVV6dxv4vGp8=,MS,F,17,R,GT3,T,0,0,at_home,other
JhDBuzNffMLa0c7ZiwjUSMnhqQENPYb0faPZoHNs/00=,7E+iAeWEYXLMEdO6KQ4L9lH9OMGAOrQzGum7MuMOnu8=,Ax58DfBP6Bj1pfM+KR2EBBLIC0cELi68UwVEcKDG7aQ=,MS,F,17,R,LE3,A,3,1,other,at_home
uwXQTlYdLfxPfZjHaWi0MphYZ7JbkmtCNzFgVKNxfJU=,6L8m4BTriwXE4agEeJTTevas3ygqKrdPMFDfAUsr23s=,d/kP9DuajgG6Geubg6Ph067pE3y7IBraruA5ViGE+mA=,MS,F,17,U,GT3,T,4,2,teacher,services
8W0AW+F+aqKzpFcypfoRqRLXYmh8ZXNq6GzGIDaOghM=,w2zvit9NnmLt32viSzD7MavreZ7uZCbeMvYO+Cj2zgQ=,s409uPv6jP0GEagiMHD3RVMU6GKxhLW1VLfpN1FYsBg=,MS,F,18,R,LE3,T,2,2,services,services
JaKdPJ/LUrQIOqcF4BaLDGZDZNvRWha7CxV5hWjONWc=,2Hs6V1yScIhxUXqPCzYofhFDMUoIWvIBQVh4nwHvW2s=,1g5ulhowuvLrFyakg6rQ0GtYWJUZwpaURjlg4PWtXqw=,MS,F,17,U,GT3,T,4,1,health,at_home
dFRFAcNFl3l6/zheHsW162SWIoSFR7mFnjk2NzYbU+0=,9mcghUIs80ulvMUbro+20Lt5fSF4dO4t/qr9lNwkRt4=,1SjE9dCJBYE208h9etcDnjHIglhGTPfeR8uo85jpRqI=,MS,F,17,U,LE3,T,1,2,at_home,other
/L/NHVboPoVBq4vj1phyy+ndJ2OxlGnU0ldYznr+XhY=,VXEC58uhKmfv5oURNUFbuTylf4Wa2InWyY+DCoHYgII=,rJXnW+m6gqXIEaPVFlEa4L6am3jbsd7u/sqKcIW/88E=,MS,F,18,U,GT3,T,1,1,other,other
asi3sumwyr1JJytkiUQJrwEdddCf6p07fLnH0PrUALs=,dmrQPbN4bzfFNKmqJd2NwlZLJxijRVo8Ewphj6DW178=,Q5qbqnowLotGtFdEq6gHBdJp2HdRIBPfg5p9WvKoVpQ=,MS,F,18,U,GT3,T,2,2,services,at_home
BFTEIQGXP58TChZ/goko5HJzyjldreoDekNj5L0dDb0=,FuVjusuki07p2HBa0QXbjEfModfrIeiPOrNMhRwjzZI=,WGgTyJWgiFto72PTcQkJxLy/WIf8A3aPF3vpVX3NnKI=,MS,F,17,U,GT3,T,3,3,services,services
tt6WWddh32EJQ4heFuwerBIORf2tEaOdQpA/z2NrwmA=,/m+fs5epx4ftFTJeqC6M+i9DIpRc5TFMcmpBmazj+Yw=,OY4r/y84JUjHkZ7eMPzRpU4a7FZplFH2cgwD4gNEY0M=,MS,F,18,U,LE3,A,1,2,at_home,other
XFR5Tz2iGcu719lhZawFeqwp73exnXaAsxYPCQxhPTc=,NlUUDQm0DaJbH1NBWYC+UX85dVeztrwLIQp5zVNHEMo=,rgzNI50SQ3Rm4LNBjBQ/3d4y8cLFxQHE2J90DFS5Z54=,MS,F,18,U,GT3,T,4,4,teacher,teacher
0D8znmJq5IdeNuZ8/gVpddzNzN7AhPiTEVDuKbfyuss=,UhviFWI3qpDpKXdIoE1Ykysx5QdXjLDF6Xb1ZyJRPz4=,MUGDX0UmOUfpk4r7U+OBavkSWdYiB7ibl92NnZfNTI8=,MS,M,18,U,LE3,T,4,4,services,other
GZoB4a+iK58qh/f74m88b79H5gZRxFmeLRhvgs4uZwI=,xDBTEnh5jqu21kyqTo4aullKCnsi1k/asVBR32T3c+0=,BscDAukp1SSjr5Gs5FytIEYYIrsDD8FMxlPQNncFNis=,MS,F,17,U,GT3,T,4,2,other,other
Zzp9wEHiYk7r3x6IZby8vM1o/ba+kclP07WCivmzB38=,TyjHNZFIXQJa9bIiHpmASppg4OafCowybUppDgp0KyI=,0vMOHIwD/a32vkkVPjIX/P1HQexQBRbu7Yr0m9fhikg=,MS,F,18,R,GT3,T,2,2,at_home,other
QIsFfr3K6cX6xDrQBeTpQRwfVRVFLXT9s/YWfQANDqs=,2l2qWF1YXwQODczlLqqL3+SRJcjc7de8HFcwO2X5LQk=,MPsUC2e3PQzMK7+UPA3faNEzhv+wtvy+9+7JNTdeXZs=,MS,M,18,U,LE3,T,1,2,at_home,services
+atjlfHRzKTqLBRipAOgjEjZ329Vbm0TEf7Cu/lqYrE=,P6c+/oZukPL5WGrc3uFD0ePChCsU1wDJQxUgfa55KbE=,OAVe664IPPmHRJW8wpMpUR9ufcMqKIUNVp/1sWh9jeM=,MS,M,18,R,GT3,T,4,4,at_home,services
X8rfXN82DkD0kKnh7YNm6NUiET7HQthMevf8ha16bJ8=,Tg2X2gyTEvtkj3Ph0JlvI/KYlnfwvkv+fkmEhMac79o=,B2dfUIUD2a//M6mkjUw9/UplK3/aTFoh1owp+HPJ8s4=,MS,M,17,R,GT3,T,1,1,other,services
iazjqTEbM60DTqSZAxAlZP81vZnPUaK5s6jL8gH84gw=,QgqVeCITmWYjM6KZNsuO3FxDHAZcjf0bNNyAJbRo7+k=,jZS0tRGFON52zzIqsFsa4/RdLXabJ3neeSxPeTyFvnA=,MS,F,18,U,GT3,T,2,2,other,other
BGQCSvPLioH69nmOKyHVEHdL9AaKobp0yWhosPK4pnE=,9gtrcqaHBy/UqbOL5LbmQx2yAkInMam7LQGS8e/bmzQ=,oUUvUEoWMg9OBC7wOhFxUfgdZPHn2YsfxAV765UVC+Q=,MS,F,18,U,LE3,T,2,2,services,services
6MDBKr19BXBB1ZlsDMlDn/OxSdUQWHbzOKpXf/u+YEc=,zpUsvaN3l3wF40uHemtx5MYiNezNs6vpJ2syZZVId5k=,1qMPJqymhiX3NjmP+otB5akyyd9Dg9I769MRPnL/owA=,MS,F,18,R,LE3,A,4,2,teacher,other
Du+y+/eCmapQSMeS/I0yTkMwR4xAirYBeszVmBiOndw=,UWyqp2xC2JNtxFNpZ0j6kWTIQr6XG8kJuiFoI2FXfXU=,Iy3LxU83cjzXpdGvfU5aXspj2SVkzrPKh6+VmCU7duA=,MS,F,18,U,GT3,T,1,1,at_home,services
4SpcmmQ3vGxPQqeeSKlz0neaarfQ7ZwvfelCS5EaCiU=,dMMG/vKNGPJ36ze4AWKQd1OYXzZUObAgVgCj0g02Ao4=,qYftNHJlu1QNDNVlQ5uGlZ1Gz4JerXT8JC7j1UiToRY=,MS,F,19,U,GT3,T,1,1,at_home,services
pWn5LWHzFcsRi7uOl8Pac9SsjJ/KNGlVKvuMBqHIMrs=,cw0lWlcJay5/1NBQIpl4WWrmV/xeH4MbiC4FicWoiVM=,mUfMw8xAj3tKTiOr5P56QLcJSrAAl2gFWrlU/az8xY0=,MS,F,17,U,GT3,T,4,2,teacher,other
Lwe5MVYCxQ4FKaSHYBeJ+g8wLf8+gTNMUJjOclm/KQI=,lxn3WNtwy2hNr3nM0YQ56OW2CHa4bLw6rtgS2H2Ti9M=,ZBuBXY71wvJl2erLpLsKwkyR4xNvwYSwXJJdLXX2kUs=,MS,F,17,R,LE3,A,2,1,services,other
0qso6bJaKHFkuiOGuleCSkGZ1ib9rAXGsJ3mOh+cr00=,NCsvJwL8g1XdS37lun9+YoZ+QT1ZaB9MAxBSHJz2BcM=,vkyoIt/aNqjYTWLHeiYZBKk8nNmGemX+8AOXqyC9XeU=,MS,F,18,U,LE3,A,1,1,at_home,services
XFIo1vz3WHgFif9HpjfeX6Nud+pGnYmiQieJ95NeDiE=,cKKGJTX2167hsmerbouQvL5aOfXNUlgXNbq47nBG9Ds=,RYGG4tsKIuMCzN24SOrywJ8HcDtDB1+1ixg9fYAZGaM=,MS,F,18,U,GT3,T,1,2,at_home,at_home
nG9b3LWlwUa89ijNFvjrTuvLeuf4ZohhlRCrkF95aNk=,2h1QBTC9qDmfT5QnrBK1hmQiCx0Ii0urSTeFs97PMMA=,HevF595cm1a6OH7bmtq+3FjZTX776K6vAkHEMrCxMrw=,MS,F,19,R,GT3,A,1,1,at_home,at_home
WitJKYWufFjjCoBy+F4QakHGrrgoJMXmhVaL09qX8RI=,kHeLGioEDbqG9qAY4hC/QqzwZNHmiS7ZlY1scJKJKPQ=,FzkMXru4zpLQVYUlAXyNagnM4+xk/unZS+RoegQL+Cw=,MS,F,18,R,GT3,T,2,2,services,other
dMzF8FE2hya6PBvZ0j4XD5ijbdbEIjD7LZHV2cCt60I=,rDRY37Dd85h8tmPAQJRrT1bC9fxpi+Zkt7jAIgI1zss=,op1c32aS6v2LDDV04BC/hnT4lW1rAvTgR3Vn+xZPVVg=,MS,M,17,R,GT3,T,4,3,services,other
GK1xt8ttqQuoktOx754CQjFU3oul2py53gK2HgvyP+M=,T3p2NWiWi+p+Zr5tVyd+Nfu3VTTFQopa8nGmNAHp/DI=,RtcEcozaLdTEKkcUQOuf0JEOZFoN64jzz7x3jokdZ1g=,MS,F,18,U,GT3,T,3,3,services,services
ImPwxqu52nHJ6QW/tdfTOWcr7ZxDu7amegoTi6iXOE8=,r+ljBx/bzRTw+ivMM9IhVA5qBm9kFjKrpik4VPKksiI=,VW0T8TR5NLrcMLxFgXpOFh20DYkoooDSy0PlkBvFJJY=,MS,F,17,R,GT3,T,4,4,teacher,services
eNjXYV8737FK1SyZ/ojSrdHigra/i833c2cjHErZP20=,MYHvfhwY0r21ZX4WWTD1eWOBoJvhyNyegZeIczHjo6M=,d0aMX9y4bs70+Aclwmstphl9FB1S/KXXU1k7WMC5bZc=,MS,F,17,U,LE3,A,3,2,services,other
HNVddK8z76cf5lG8wPf8M55Pl/PFaChkk+o0Ewo4dmM=,6x2Ai8Rci3dcni0ePNKkF0Zkq5Lk/6GRBxGlMqewECI=,SnCahHzzhZMMsZxyO9IBzeBFmzqmB+LdiX8TvFu8/Dw=,MS,M,18,U,LE3,T,1,1,other,services
y9Vu83HIGyUMyZqyMOs5knIY/KxGvmz9fOqjWD/sc24=,ZwQYEa3mmuRyrXT84ooB4BADelP6/vJKetI7d9iDQsU=,Dq0UjK+cIsRDGeEKuoDan46DPMzj5QBXj5b99EBvRY0=,MS,F,18,U,LE3,T,1,1,at_home,services
4peTEUNSFb37Ph5O2N1k9hSy5H/1HEhZwW10pz6BYx8=,AUDADMGmvmtYiHnV8Us1ZmN+drPxtdlf1JNxuHfsibo=,YJnXbUyhYGkgcDToOJAd+30v5BmXHT1qUlJ89k2L+QA=,MS,F,18,R,LE3,A,1,2,at_home,other
Hrgas2ygaqkIHLCuXX40yZsgAlTp5bbaO9jSWSDBSuk=,xLjzu0ST28ywBPbWcvI5OsoadeWaDuJMVQTJVIr1ilA=,OUvRhtmomsJBoo/BoRAOP6j6nVXE7oVbPbHU1UR3jsA=,MS,F,18,U,GT3,T,3,3,services,services
NUMLIqCOlxPmW+WGYEWBQghVJsZWRgS2KP6v65qPbC8=,zcNt0qiq41VH57YalIFLivCFktKwR1j4xRbH4xLlVxQ=,34ySsHJ1zt6Ajrlla9xzCP0p+vdHwH5coB+yHFoDC+0=,MS,F,17,U,LE3,T,4,4,at_home,at_home
H1wyivznJnTBWIrMONWcJlPly7GHO9SlVNtB7tBc31c=,hU0tgxvLX72DwPhYZB21qbLgMDgi8qbAozzAgIkZFJw=,I8U1OzTQM8JCU5ZVBkHQB2hci5xIH2/Y9HwVYkR5qbk=,MS,F,17,R,GT3,T,1,2,other,services
EY04f9aleC4Aus3xhAdVVGQ0+2yzzAu5iikt83h0Fpk=,zboVuO6GKeFV32kDWrDwA4BoAKHv126Dna933zbhrK0=,fmqFSVxAUjRQD57G45uyizAReVoQddCDlBidyyd1M9c=,MS,M,18,R,GT3,T,1,3,at_home,other
ExTUoJBXA+tlfnKwORuimUARUHPDoOViHGb5Jsyu58w=,zLJxCn/NxHrn3MWrfzhdu6jBZM9iSSLy4Ed5RbEm+IA=,c68DuPgfRgAWvF+kYSxrfnpo7G1Cw3vGZ63X9XeVpuQ=,MS,M,18,U,LE3,T,4,4,teacher,services
8bg7zB/m0EmhGxa+ZgFETkkpoq3chMMQnvs9cwhx1Yo=,BzLi387bW5Ts5ntw/Nifj7DMc1MjNb9pcPakG8AAQZ4=,v5htvsWiIER8mXsLU84d3SzWjDFa7K/QYD7tbdhjsSY=,MS,F,17,R,GT3,T,1,1,other,services
vp6PsME55iUeX3QZ7888EREktNZKpMAXyrIXpjZqZBA=,2XJD1jJsfRMLUK99njv3QXeHg18Mqi1n2xJwPVsDvUo=,KSxR3xe6YHY69a0J+y45fEsWH5mSKLR/dCcHr4AujeE=,MS,F,18,U,GT3,T,2,3,at_home,services
u82Jo6NEtVoXr0zxyvuEq/LgOURWrOyJpPSnC2WlJ+g=,/xSd5LEszlHeilyNSagOK1R9+7O7lIa6vnRGLLxFtT0=,WAQktsTGngKqOeA0SfQQb/oHCdA1o7Zm7JUHRd6Q8CU=,MS,F,18,R,GT3,T,4,4,other,teacher
9ClzBGqbnKGxqLLLVJi/KInwBGlcstwfmPhVWPHLdCc=,xFNpwr4t03B3QymasKz4iNF5wfqnInHJFBK6+uIJaLc=,Lybp6knCC+KPPwZPP6W4rnN3KrbG1X1qACpDdfii1/Q=,MS,M,18,R,LE3,T,1,2,at_home,services
c9RKFd+o1s6aZblIeGnyfYnKrXntiwYPK/oLDBOV3fQ=,okaFSdJnUdVmxfyz4iDv1khLdnWTBDTEemsOJy9EWdQ=,UM6hO0DjmIKD1crptaHgfSaU2lmW/iJbrQ0V7TeZ40I=,MS,F,17,U,GT3,T,2,2,other,at_home
bzGI+CJX7w10CTiazxCzp4A/iExMaG5cZZjxgCZLvNo=,0+KxAMyqDf857sqgw7nLPJpSTQRV/6WQt7JdKq6LnKE=,4MwdxIM/aeQOCfkgP5iskjhSHXhqrAJXEmakuaqqHZk=,MS,F,17,R,GT3,T,1,2,other,other
QI99b9jG5/mbNtzsNsCkGFQDygSYnfQJbaIAOjsVhxo=,VYVFQO6lEVTO4joCrKsO6/WCYAt4w2a631kyWkgAauQ=,gHAwztkwSAcEbWEM/Nwue8AQxaSIW5I6lpwAXZm9zF4=,MS,F,18,R,LE3,T,4,4,other,other
rer/c35O4TEZzrzmt6xvPgTLkH41RMepnLLtq4tS/MI=,4L+2c+5uFLNpxURtZvkbzmyqx6ZnniIp/2vJX600PDo=,DstctdjpMsRy8q5TFS2tlHfc58K4/WqjRs8pQ8jbRh4=,MS,F,18,R,GT3,T,1,1,other,other
IBQ9QO56rz486KXaB5I6XLdIwTxlE65iIbyoDEpAyDI=,XBnXrxGdLHXjBspg1ZMu/Di/YojkMsQcJ5RPX0ZoR/k=,iHfVKJI4CBZKOV5Ge4BTyFRoQ0KSvnWJppl8jovZ+7Y=,MS,F,19,R,GT3,T,1,1,at_home,other
/0LDO8LRJWaSHPbXaFWgMkeAXbzY84MlMzsDDFJUwU8=,ta0k3Z3aktQ/Hbv18u3NJDLTi00PmX07t69+NiH0MnU=,uOxXBGr9cbcuKbrxTinIlzorYzQ3TpGGUVOdkV6L17I=,MS,F,18,R,LE3,T,4,4,teacher,services
eWyJ8ifMUSSZUPVD8E9znV6YVSvJlNVLV6lPhFaddug=,GJaGRmFBpyqFvm32BZhbd9teOht3r7I1k3DmkgyORMc=,MQxL+aPweZAWi99XmhJ3/YD4stOu+BVw9XtRlDFN4Nc=,MS,F,18,U,GT3,T,3,3,other,other
