姓名,学号,原因,往返时间,一周学习天数,课外活动,深造,有恋爱关系,家庭融洽程度,一周空闲时间,一周外出时间,工作日酒精摄入,周末酒精摄入,健康程度
CdVq2/WwwZlC1VJBHsRg2WmM1OARhGpd0d/CVF5OzB4=,1MGl7i6oRs/QWKezjkIDyRzVdzrYqOKIDwyqnu89P8A=,reputation,9,4,yes,no,no,5,5,3,2,1,3
D8qfRAdrBao7qec8sw6Jh2HNdKUwRke2CLiBitSzvX8=,WXjJjlsIjKGe9uk3jYrSLDG5SUxionpO9RwR/h1sfsI=,home,9,6,no,yes,yes,5,2,6,2,1,2
sSbs7ixfQjnudJfxXjc19ZvM7iFIxmMDOSne77TKCUo=,vxKCN+DR0SbCzNc/CN50OwyUboAmqqDXGweURjvgvb0=,home,7,2,yes,yes,yes,5,7,7,4,4,5
csALWjI3z+MIqtE3djU3CKuRG050qXjfsxX1fLKIKWI=,voY/AKlQDAlXU6c1pa7OecJ1oQjVztjilkWXWJTAN5I=,home,7,7,no,no,no,5,7,2,2,5,5
/K0eqNEVHYX1T7EfKdOq09CPLByHNMS4hd5o1DPvP2Q=,4jA0B9hx8h9/DcJ4fhQWwfJ2jAw8+UK+b1CGoG2yWcU=,course,9,5,yes,no,no,4,4,3,4,5,4
98t+eG6UIJWAdAYGPgUYaDNWOSry+jkBIlLuz/NI5mc=,0LXlPpGcu8iVBxjTjwVzkpk/UnCNa3Ja40YHtKHgdgs=,reputation,5,5,no,yes,yes,3,1,6,2,5,2
Oejo2H6UbvvWRanAHFieUllAjQEjVv2GRL6cPVYpgiQ=,Q+3oi5V9sfOBAHQhkKguyQvOoVZ1qHYJKFAPNKWMBnc=,other,5,7,yes,no,no,1,2,6,3,2,3
f3HEU9NbNC52LR9CddW5Gjs9SJv4Ie+QayGRos6C//8=,nIazszYW7KcZu+yjL/E+lN9TBRtAveWnzuskeYeEATU=,course,8,7,yes,yes,no,4,7,2,2,3,2
H5Te/MlfQTlqnVkx21glDFXbmzURcH4dwPYwbFgsh1U=,RrPOiFz8bgEGFXUZwbkWXmOrqOBzsmhC04w9YtUUy7g=,other,3,7,yes,yes,yes,1,1,5,1,3,5
4Ej7mfJGJkm0j0pfT6J6WzkAiPqN4VmW7QpAsMTXqtM=,lbqfQhxpVFN9+dwmosxssZmZfFYxao6bgPe1LqTq/Rs=,reputation,5,2,no,yes,no,3,5,1,1,5,3
YoUoN5EqYC6uMZt3XLMi3ebya9aaa12xBUf3kbmg3MI=,hnE4GAKtDhPWmkICqRpKb+Rfu9NYKXR4TWTcA82BePc=,course,7,5,no,no,yes,2,1,7,5,4,2
3/X7NMxRnOHK5z2sgPKFFH/fmtpZ8BqA5wHgjE7UpPg=,97QDMawd1JF/UflEw4P04YOEcm7HSeT+cV1fohJeEDk=,course,3,2,yes,no,yes,4,1,5,2,2,3
TVyC7P+nTodfmf9tCINSXdKTwN6J2ZV9YUQTb/Iz8kw=,apqgtWfsvh0ItJbVZaWqo4fLwbR0gYeOMbhDM7AITUs=,course,3,7,yes,no,no,2,2,3,4,3,3
g685RWwcJPzH1PzyZWa9sGx9lo2m612zSl782hwyTXs=,fNP9gFUeMgLtzmajmQ+FdVt3wdVMqQSeO4uJJ9OTAKM=,course,4,1,no,no,yes,3,2,7,5,5,1
SAd8M7ltbwXX+Pb01Lqbz/BHOZoBoQB3jSIjVHfRSZs=,rnzOeg/5m8wEf05LvuK9xGoVEHJehsqSDBZSUtg7ztc=,course,4,7,no,no,no,1,7,7,4,4,5
nHHWOhFJbEfbiQ9Qs+puVFI3YnD0F2M6ug/YB1xfnaI=,LvV6tpNjl4PbwxzNoSbOSfjkGV50QytMfl648lDM6qU=,other,6,7,yes,no,no,1,2,4,5,2,4
/4QhhBTRlpfhMb1cVqX76HGmlZu+2z4ZDvAyhj0KTcA=,RDzTrootEIezfE8lDpsynJi5lDpczMOlySG8hrEM7V8=,course,2,2,no,no,yes,4,2,1,4,5,2
SVKH5/FBekzPYLwICtQJ9HpPAYttLmbev1ogkXSNJTY=,9RVodwVcJ9tt4Wab3Il5BrOCP+3KUuf4YdOEh+vyEMA=,reputation,10,2,yes,no,no,3,7,6,3,2,2
JfeHC2sW7HHuSBU4iLYWxCK+iuVX7dx/IYy3PpaHr1o=,i8KxHl8lkP/1n6QkZYPqNAXDkpM3qvasuVOydzQWEx8=,reputation,2,1,yes,no,yes,3,7,4,2,4,4
+HY77nQwPNP3ur5R1Zn6t7cKtNPpxXqyG/AYHls87YQ=,046+PblPkl76Y3r6FyacuKmT1weDDouV5ahtK6uLSAk=,course,5,7,yes,no,no,5,6,4,5,1,4
jlOy8Ng/0JmEVWKD1BVZMsyH4KORym6QM1zvXjSX/Hk=,cspVQMZUJr+sIOfitbSTwACE06v9vEWO067es02WiA8=,course,3,6,yes,no,no,3,3,4,4,4,2
uiIbYy3txtdj3JHzOlaVLvARApUKIyzFkfJRdcUKqjA=,ybI5kdDMBCpV6wYC+ComtATlWa8m7zmq/D9oLJVFU9I=,other,6,5,no,yes,yes,4,1,5,4,5,1
ZLYSZ/7GPMlaccLfn6Qdq920EueQuBUTV2SXULyGr3E=,l6jqjLbNjv+3L9RHDzp8re+kvucLyr3Avd4TS1mGFTc=,reputation,8,4,yes,no,no,2,2,2,2,1,3
NYSr1SAv1h1Wx7P9zXSw/8WkVFkhrOj6p08R669dkLQ=,72OpmYTcjVgc1GNfPsG0z/GUkvKdgmUGeEZaLvpGhh8=,other,5,7,yes,no,no,4,2,2,4,5,1
4kzF15K5s/+P6w6QTK2FQ9PNro3FhTqvUDmx0KGnAnY=,TrAcqJXPgCeuVJu4vN6w36CAnhH/u359H9r+cPhSuU8=,other,3,4,yes,yes,yes,1,3,3,2,1,3
vCbu+uQHPKWKAV9JpufKhOR22aFVVrg3BI3wQjZxhUU=,voIwZImcgbhwj9/LPeD+vx00Dgzl2ELVJIIoCTAeEIo=,course,5,2,yes,no,yes,5,7,2,2,5,2
U7pQ31rF5DvPqRKn9s12/oQHzYy8ublG8vFhO76zKQE=,JqSHSF6Ncy+QpJxY4Z3nbFjJmRQgQHtutcx5hNzXzMA=,course,5,2,yes,no,yes,4,1,2,5,4,2
4O23A8vl0zSqD7rvuXX9ovf7/v12w2mpXa+N3SFWPOM=,18jIgXF1zkWsaRAV/yihqM9uN17ZcVCAz97JXxOUt9M=,course,9,4,yes,no,no,2,4,7,4,3,5
2P686iKlb7j8nfRSUHiZ/I2CIdqyXdFziqK9+gLDGqg=,n1TKGarbU5i7IvHcyGDYer/3dfoZr62DpVs1SJ6nFKQ=,course,6,6,yes,no,yes,3,6,2,3,3,3
vULsvAXpcy70kSmFc/6rhcM3DcQ5QmqLAAS0aj433wc=,dwOB8pvQQhSGOy9dUIFfTI0Vh2kc8IOZ2D0St6tdFbI=,home,6,2,no,no,no,1,1,2,1,5,2
h1v53Qq4MRnr12y+6ef7PzsOl1lrfakrPiBI4YR5jWs=,fVhelKPs34uNXMtKl3gkb5HbiSRBiv1YVZMIv9/2ZTs=,reputation,9,6,yes,no,no,5,4,2,1,1,5
S8hzQomVeDTGsl9akTpnG9WEPgkbelf25k6TX7UyUqI=,GlhZrR9HP7sBAYA2Y/hQVQaKJE+eDk/tZ69dHwnpuj0=,home,2,3,yes,no,no,1,4,6,2,3,5
4wKi4kA6PDopjcH2JEWdnmBG6czLG5Rbyol4xWK7PEw=,B3n7+5dDxezL2qQbNBnWMuNRsR6LJawLEHteqmHUFTQ=,other,8,5,yes,yes,yes,2,3,7,2,4,5
1eSZ9liE8NA2LJH+2xg1aCc4xcqvkt2/10qekDDOMl8=,3NQm7d8nIsUi6cdUEepYRbLBeA0jux4225D6mG8fKaw=,reputation,10,4,yes,no,no,5,6,7,4,3,5
XN0CEZH0H5q5owiefIdnGYkSzI7ETV36Y+HfS+dNK7Q=,+IOke5ByUHlFlFGJOLC/3WOD5ImssHjFJ1pK7mtUvic=,other,6,7,no,yes,no,5,1,6,2,1,1
MyIoMZt26hs9LEI9rLDydJPTa2eurbLBh1X/BbvHM7s=,/2UD+9CEjjy0maS8sEgvTb8+kwdb1V83G4u9tS3HQ9k=,course,7,7,no,no,no,5,6,7,3,5,4
b+uRejIZVw4HAUHXULvqHpycJDkKAO+OHdh8KRbaiHU=,vFyTGUYIAor7qOgWpuYwx/ka3h/yJOEi/ffRmqjm7u0=,other,6,4,no,yes,yes,3,1,7,1,2,5
EFJunoFygdiyNnxXySuBJezGE7BYABdkeg8TNYcsR3E=,L1Z0ZIYh21S5GYkRyDgLWCMkXnVLrTRwbhLXMgTkUyM=,home,1,5,yes,no,no,4,4,3,2,3,2
fyDv4KPt8/iWY3LqNPoqAUPrNgytw/t8C19XeezuPrc=,fCCXDpiHsLTEMyfE2zcEkyOMrU3BuTQEr6bYzQIJGCU=,reputation,6,2,no,no,no,2,4,5,3,3,3
oyxFoz4hh5Kb/GsJNnET1EZgc+Hl7ni7vPx/smZzyms=,5rvouoVW913XA7a2N/mqMO5140FQUA5s/0qSYIZiW74=,course,6,2,no,yes,yes,4,6,5,4,5,5
/7af1Rs09bEgTbHhNmzBjwHx/xRYaORShCOv83cyoT0=,IRpw3MV0Avo0I16kXmCmi8heOCBSH4qjs4sglEhN2vM=,home,5,6,yes,yes,yes,2,6,2,1,3,2
Si7npY4mmDNX0eCsCyfHZ4kMJE3kbvd3cgqLpd8s4as=,Qx4wxK3kq4YcYX2C1tSbNE+oNkm8YV2Qzu4OToZ0y0Q=,other,6,2,no,yes,yes,3,4,6,1,5,3
u806cTe12o+4Kc4ljPQnDfUUHXzv8vTWFnN7N3R1xwg=,Uj0L0oqqvMsbvmKfsTsejJAI0gAG06BorI6MktHI0E0=,home,5,3,yes,yes,no,5,2,5,4,2,3
MYTVvj2z+FSFozMvPBsxywIryZAr7wAo93fqEco56W4=,MaF/sjB5ucbLWVfi8IbsLT67LA3nVJxd44Qf+7/F2Uo=,course,10,6,yes,no,yes,3,7,5,4,1,4
lZgB4j7RB1voGYmuv3YdA6gCAeopn6/jcb7oJUy+PjQ=,6GgtQnNt+LhRsyqsXtoKxr9w25G86+vOxg576G/pRbs=,reputation,6,2,yes,yes,yes,5,6,4,5,3,3
/xjq8jpyzLCEOmcJdw+rzLr7jfdFoGMieX65eYfFlVs=,OlSC43GxdU9WO86iNPQyroP8muUg5ycYVyfL9MKn1tM=,course,5,1,no,no,yes,4,1,6,5,1,4
G5E0oIOR5Z8yzI/SpBpAMeL4iABBngC1YkFr+JV87Zw=,eYdiuL4VCqZgEHQQvLuoUEIR/V+p7rCcAAnLJlGhcM0=,home,10,6,yes,no,no,4,1,3,4,3,4
sRizSxXfKpfGARXvgkSWYRggaa4MDeGEyYi6vRG+9Pw=,kBItda2eLjPzx14z2LwnT2ohuFk0pm0gqqtiDS/3iXk=,reputation,5,7,yes,yes,no,3,4,2,5,1,4
kUTTHtgdxaPdVI0+sGwhmF94//PNUJM7zIYzn+aq/C8=,pfPehpHrCahxhDP/K5a1e9zCEt6VkAEqbrfLq4ghwK0=,reputation,10,4,yes,yes,no,5,1,6,1,2,1
j93GSiN2CXpjMJ/jjQob8olsW5Epu/4DlPEPqsHu9YQ=,6Y5zHmvgHB5ScuQZJgrnYyAL5hq4wer4/Yo5UGUm1iQ=,course,5,1,yes,yes,no,1,6,1,4,2,4
CUhCB/TagTqjPDoT2eFv81vD+5f8DsfKaK2brrpYETM=,s8rB9qXIDcYQ6Ch2G20Fvq2WYdcfRCsGhvgK7J3Ok6M=,reputation,4,6,yes,yes,no,1,4,2,1,1,1
yWlP1/WSYj9vPBztPkZSFn3MAV4qRRyaayLB+qP6vG8=,NApNK9ygfM/DMkW+rWWyEolytE6jOscGZcCcKK8tQGM=,home,3,2,yes,no,no,5,2,4,1,3,2
0g4R/NK9EK3Q1EaInP8OSwZOWcbzf5Hq0fNtAs7tMuo=,4djt26cazK8fvzgD5dOjEecT3wxUD7n/kwxIkEVpcjw=,home,4,1,yes,yes,no,1,1,3,1,1,1
9KfNaowMTh7cd9kfpkcb2iCfRR4eG93cR25T3ZUUazE=,VpuL12epw2VuD2cudnarBNzXmDAKnKblrSOTAu6/CyI=,reputation,4,4,no,no,yes,4,3,7,4,1,4
pgeG/yZ38HWkQHM5VSYp8ndmbyh5BKRHlrFgwFaXVj8=,YeJmfFHDKm6NbmNBgqzz+MUOYKABtm6xxaVWTW9i5Xo=,home,7,1,no,yes,yes,5,7,3,4,2,2
rCI3pcxWpG8KQOLbb3XlMbS8WQ9pEz/NaplWNCF5BRo=,sbAG8OJVtkYX8bS3hreZdvuhjbpVcNqOJPMNB9s9I7Y=,home,9,4,yes,yes,yes,2,1,5,2,5,1
kkmbuON+Hbxjg2pygYdbzX9M5uFgXyalDxUaxG309f4=,H0jEti/WbI8/L5IQKfJYNqDnT4o31erHATzl2N88tog=,reputation,3,2,yes,yes,no,3,3,6,4,3,5
AXADyVBbZMi3ega5NlV1OCDn54KHd+yn2nuhG1vqzJU=,Wp48Ta9FKTZtgYFS4iYdTrvI3o0sRInYtYH0CNph7OY=,home,8,5,yes,yes,no,3,6,6,3,3,3
rke3PwvhN1+tRrw0qdDMqkNnpJSfJ7f2uMVEGaBQ3hE=,7JKgpUO8n2RhbVsu0nmayoVSd1ycd6rOWS47sYu+N3Q=,other,1,7,no,no,yes,1,7,7,4,2,2
vJ867/suS1UcIZyQ/re7iiHSIjPKEOPDr/WrExISNxM=,//xvKJBvHNW04lZMUxa+4NUvT4I9NjfFhXtvD4+vT0o=,home,3,7,no,no,no,5,5,4,5,2,3
kcWRZbLFqYovAWy5zaaPMypu5fpne+KGiKCxx60MH8o=,TbidDdbzGz4l3K05Qnc6piMnqi2Ygjsog5S+3/wofkg=,course,5,7,no,no,yes,4,2,2,2,4,4
w2xXRmeXrJMD3q/w9H9oXZwmuOrJOBJ8RZ4xr9w4fOI=,kY08R9nJjU40+6PjFq2QGZW2ZWRgOzIsAB+hd0F6ASM=,reputation,7,6,no,no,yes,4,4,7,4,1,2
yyI1Fg4MUM/dpzet9DZX9RcjhqvWd8XnhmE1u44FKAo=,EDLw169LuIuJRpmJSbh24sm4kOk1k4q69O4ThniXqS4=,course,8,5,yes,no,yes,3,1,7,2,2,4
GHE3hembBORNmqgJJt0fRrwKkUo6dS9Qzqud3zbQNBY=,DzoRlIIaoYCsYXjiGyyarOaBNDQKdPUKKypa491yCwA=,reputation,10,4,no,yes,yes,3,4,2,1,3,3
sYtrUoxDUYZhCzXUEgR7oWga29Lz5JChD35x2tnIYRQ=,/P1ZPfW7/i/Fr3chHAEyTvasw0Hpaw+zA+1JSYGzGGA=,reputation,1,2,yes,yes,yes,2,3,4,1,5,3
lm87nCwGQuff9MevlANbAt6NAPWOup8xqEQ3pkTMssY=,veL165M724N9zyaqxyv7LUcirUBOb+1lsb+wn5cqqeI=,course,5,5,no,no,no,1,2,2,2,1,3
O1w1fyoxuspfcMODohKv//Qz8QBR+91+oAvFxhusozM=,tPqxud3pz88On/ct1GsQgGL62RsiOO8je7hjuKaMWm8=,course,7,7,no,yes,no,5,1,1,2,4,3
i/Rd+Fb6Mgv4ETMFtaTvr4CleIRG9WrCeOwfhkAWbIg=,KLMZyEQZrTaBLV62KryutG1Xr3Y0gAqvnTC97GcjY0w=,course,5,3,no,no,no,5,2,7,1,3,4
DN0suw9cmw1KwEYT+XXq3ssKKxZG4Tp1NNymC+jM+xM=,K3L9ehLf2SUxnfRIzA65bcQVSAq3Qvggi8AFjBkpRpA=,other,9,6,no,yes,no,4,1,2,4,4,2
85MiK9bUzF9CAx6gVwQ3zxNu17RLSggFV72SDMSqdFE=,Swd5MRMgWQNpVE6s1zZ6cuTW0OSauIqiyz0YxHw9Tq0=,home,7,4,yes,no,yes,1,1,4,5,4,5
ky/3NLYiEbJnRk7VEMByyySX+ktRz22LtVmn1IfjcuQ=,GRI6kpglLM9p8/gpgxTDWqSjVA4kprtN3tM2PtrMcdY=,other,1,5,no,yes,yes,3,4,2,3,2,1
UxpZx4+/rGKUkgwVb38ipjtQy7z/Gz8767aTRS5jfkY=,mU+wJ2g1WWVmsoRymhcEAFy7E6RlhDon/dGWoJPusJI=,other,4,7,no,yes,no,3,2,5,1,4,2
sr1FTZInR02NsosOxd0AqCRINbNLIitUqtYEcCKEjHE=,UqWdoMnUPKtqDryAB635ZDWnHcs5xlwfLKouEUzfnbY=,other,9,1,yes,yes,no,2,2,4,1,3,4
PRmJw3k5Kj6LfYs5wLeVgIgIXba2I7Yac/10LV9GZoU=,R8yJRC/zPdLdLD8Y3fJLjbGN6V+U/JTJZb5FUb6RzfI=,other,5,3,no,no,no,4,5,6,1,2,2
0H0YQYX6Ew5QeGRSdzguruNrgmvu2Lety0kVvwGshII=,MOsHovuxFK3/rlnVp/INrKDrCAvc4Ce2+M0LA5tDKU4=,course,10,6,yes,no,no,2,3,6,2,3,1
TMz+tJhTc9+6PiLaVEo2w9/VF4wcM/1iWPHJqIW86vQ=,TUblGm+mbLXP6zDhBAkVkUSd5FuMxWGkYfJyOUfdoAI=,home,4,5,no,yes,yes,2,1,3,2,1,4
cu26V36QakBGeTsMK3QxkdeUFOJAw+wvYjL9qnBQHTI=,aBN9/Cl8eZxANTg4HnnA7fcOHefKPBHO8+6XESed/4s=,reputation,1,6,yes,no,no,3,2,2,4,4,4
YFXja6cm2S0P3CGiCRNM+me1gPZN3mQm3tF8HuoglIE=,8Swq1GkGb22NseVWKlmFb7cvh8zc5ACe4cgwfJkZmEE=,course,3,1,yes,no,no,3,4,7,5,2,1
Y+YwHe1U4N9qBGfpJ8bU4WLKGx2+W2vUT/6un9fR2yE=,vTa74W6sQ8iPzJ2bHPm4RN+Qu2OAzHnqldeWa9l4Izs=,course,10,3,yes,yes,yes,4,1,3,4,5,4
unJj5OpIQ9o3I7nSfaXPrJ81r/heXJJn8TMJs4QxVxU=,89s3XxCWJyc1DDEmbnpo2+FtLvF+fMreiLBTduP6IyI=,course,2,6,yes,yes,yes,3,7,4,4,5,5
pxfk5CB4/eoH35N+BgI0j1PD2Jvmc9rBndpChK53GXw=,l+fzT+7tqR48n9g0f6JUgSJ6m4AFr8/6s5ZuhFyfc+I=,home,9,5,no,no,no,4,6,6,2,3,4
Mm8Q0QY3VKRorNu4MJZrm7NAfb6KWHr5XUaVkvxN3jA=,WEX1DK/2l8kkVgyD1i10imPM6b/6/NHF29ql/q4x8UQ=,reputation,6,1,yes,no,yes,3,2,2,1,1,4
4fzSxU9dJ7UblDAuSrUU7diqfgCMefeLJd84DC5dMWw=,x8nf8C38Y/LLwnTDvIn4TriF1dhKzUjLxHJOoGhdmlE=,other,4,2,no,yes,yes,4,5,7,1,1,3
CraCBrPj36OS3PTjqgKJubxEuL1k011CTYCVbPemVMU=,H1KA7IuEeyfnnVnlXQZW6YE/3/Oa89kNISbmglzbR2o=,other,6,6,yes,yes,yes,5,4,5,1,1,1
ktg1XmPNp7r4lIMUZBBzihA85iVRzZ3CGZcXpfR7Ywk=,b3PVqzlnNUUDGJNcLwihorKfbnNANGroQ69vuxsIlAg=,other,1,4,yes,yes,no,5,5,6,3,2,5
Ey+4XXSY7HLg0NUUuUO65df8XmFpEMZcqx8usFu0zLs=,6/RaB2Z3NyjRrzdb+cyXwjOB7VFI+dmq3xxc4lllnOE=,other,8,2,yes,yes,yes,5,6,3,3,1,3
Q1S5ZKj5eNX9zXvTpvm+9Bf4/5WMjzEGudJ8hn2CG/o=,LNr1jGLWav9YIJvkCYBNtRzfYfrE/w4k9B2mAth528M=,home,5,2,no,yes,no,3,4,5,2,3,1
brR7H/vUQKfviLGYqthEAiV7/GKJALYnp3kmgn75bGY=,iGgfeqJmxepEjuk/LFI8A4K22vO+gRZv6KXq2mmlJ/s=,course,4,6,yes,no,yes,1,5,7,1,2,1
qjYlj6O51N29LOaF6lwkzB1pcFuYS9VOAXgoaCrl7EI=,clLLMJrpioDcRIV9srnsmzgPY2qpGsNwmYAnnEnN558=,course,10,3,no,no,yes,5,7,3,2,3,5
glNwHOXEjy8AA56EiCC6fSl3iTdaFIzOhDsJ0BBe6zw=,qJOXxsYb5+Me4DXaghlv52y+qjVuGtDFJ9j2Kin49RU=,reputation,4,3,yes,yes,no,2,6,1,1,2,4
dQ2kHPMe1QuxSuNCoMyghYnurka9eRgc1bEPeuK9X7E=,FP5r/nJmcICxENhpHpgLiOriM+sX+fp/bR/8eo7MMpQ=,other,1,4,yes,no,no,3,5,4,4,4,2
zfEwTZGGfqfORE5D/071zR4gpwUZk46bQURnuTXmFLo=,HslxmOelqJbAj9ETsD+iBK94BLz3rsxXdK6uhgPcfUs=,other,9,2,yes,no,no,2,5,3,2,5,3
A+NNxRTIAoh7srTsx+tsSICCwAkJaE3OEcRlEfTSbO0=,imSEtdMunxYyVNUNMnkoRcsLALnFUc9CFQbfEBmUhr0=,course,9,6,no,no,no,1,6,6,3,1,1
uuWuvryaSmtueijmyGPGmbkN/6rH2Qun94uPT/OqgFI=,UzwFxVSo8nfjAM6VDYHFFaT0LQw1Vhxnng0m69zc4Q8=,home,8,5,no,yes,no,1,5,3,5,4,1
om9Xiy2rytt7uSRjiQfCPxvqaYoL6Gg2rvpFCMVk9e8=,SEK35QbdEQ5wjAaMobDhZdOGK4Oq5sITMEoXLj5Dp9s=,course,3,4,no,no,yes,5,2,1,1,1,4
6hKvSnNjthvGNFgmlEypaq827ypwbk3mvOVm8evvCpU=,N8y89tKgx7WQKkXywO3i8MmAVA3KjofGJLYs7YgMLyU=,other,2,4,no,yes,yes,5,1,5,2,2,5
Bl/Ogt72FaYuW6tk7ttZOk8JrezPowJfdZp1Z4VC5OE=,xWvPuwmb7KlO2Umk/nFNOziF3J5LYXF7LBREt1ppz38=,course,4,6,yes,yes,yes,5,7,4,3,4,1
dFRWcpYymqDcd+gSsPP9UBKw5PNSRvodXkBCMbe1apY=,0/Gu5KWdWF3zUsMf9uNwGvBcB3RA/xfUOTrVVwPEWEM=,reputation,1,7,yes,no,yes,2,7,1,1,4,5
AR0RWsNudAJ4avpX5sQDGU9z2SJRCGGdxpUwGo/RcWM=,diDQm4npyo8Nb8xLxmyZZf6QIi7td6vPxkWd50aikj4=,home,2,5,no,yes,no,5,5,6,1,4,5
OEPXQrWT2zJzOfwb1dFI6ff2PBoQHAs8PWQJmwA/rJ4=,IzFSAlULBtYnlOyqgJBQGvIHgJMqHGb0h7Ku78b0QkU=,home,9,7,yes,no,no,1,1,3,3,3,4
7+mOkZXWi7WSKBKVil9yw5mQIzlUkcjEk5U0Gvk2U3U=,NuLZMDm5SU7Kvshqaquexxs0AbGGPoHgTQwgPWWyvDQ=,reputation,3,4,no,no,no,4,3,2,5,3,5
LMLUaHEIbjVfch1x2UFHN20jblsrR570e0d0Qw0V2aY=,VJaLnU8wL5Fjygdf8NYPSaA/fZpFFvyv36R5ODjwA6E=,home,5,4,yes,yes,yes,4,3,6,5,2,1
+CSjwvZQpYsDdVE5gp1fraZnYkEqAbIpwvDoQ/0+cPM=,9xWE16Mn61UD3g5Qui6SunGHN/q5fSuPNMP4oT2DJgM=,reputation,4,5,no,yes,yes,5,7,6,1,5,1
ia3cXmKaHZju7xEZ2p4i3QoO/3NjB06OX2MY9CopuuE=,eWFRLEZm4KYNbeMhfaBXeS+JolTBrgE55XdJm7Ga6ls=,other,8,3,yes,yes,yes,3,5,4,1,4,5
AWNumVXGlyTa+wFsOsh3nthu4sQZqEU3yC/hcOaZnJU=,d1qORHShutIrk9H2QolyOn5aV0dQZGTyuGnK94fhHJM=,reputation,3,1,no,no,no,1,5,1,4,4,3
bOhy0TPJHqgF+VF8PTYGhKxAGcRSEQsRoME/YvQRnqw=,xHi2QpvSlO4sepCkJc8rALxU3fHWSx74qSdzAi/h8kI=,home,3,7,yes,no,yes,1,3,1,5,3,3
Sq9fPrtanSy0JVdLMsQI/odZCm6kOC4oD4lRdAKXgzw=,pirClCIyw2ODreaXIB4A7C8U83E8QDnX3gwTitzKOcw=,course,1,3,no,yes,yes,5,7,5,1,3,1
MAtjWJ2SstkOyW44UQEqozH3CYso30JdvngZFKY88aM=,8goTSLTJvY7q/pqlCtmikVKn1XhCTqgMf7IAF3fZWGA=,other,10,4,no,yes,yes,2,1,4,3,4,4
q7Jiry90Skp0RbzrycvfJOBhEyPVVl262Na/bCHJxAw=,MUADdsikb/M0/OKKmNxebVknBSPonMfeHmYmw1e/WCU=,other,7,7,yes,no,yes,2,7,2,4,4,5
MJ9IRxb8mI2DwM/7pHbaiDfOJEEZJp8/0s4tIBtXPE0=,2CEousJ2lr0Lpc5uH/nREMPTqhcdu/SaNQJ3gHNtStg=,other,10,4,no,yes,no,4,3,6,4,3,4
0XfGeBj2PXwlaak/9YeU5zcy02aVhoqFvLZBj04Ij/E=,QWuL+GbOOXWIUf4SD65cTbeiNtcG7V4qx9WT6yjIKDo=,reputation,3,7,yes,no,no,1,1,7,1,2,4
+yjl2xNpLcf/fj4Pkl5pR7mbT1FZTlxK9MeqtbdmEYQ=,oYgfF+WE/SvF6sLZphShTUfOlc5lUQnvqR0jzm5/W9g=,course,5,5,yes,no,yes,2,5,2,5,3,5
eC5mZrvwRJL46H80RQglR/Gqxkh4gcOX9qS7Dsnco2M=,S6wKl2p4gdg5OZY9cgmfXwqvOSNljq+w//vaHvBm5UI=,other,1,1,no,no,no,4,5,7,5,2,4
5k89kLtM8qzzxvPsCE5YM/dRuyCggDdhyPYqhh8hOt8=,x2KN7tDpWlioE64IC3oc5dk0sL9OMT9rwKcfZn0Nwwg=,course,10,2,no,no,yes,2,2,7,1,1,3
ETd7h2Fp5fhQEPsOOa7zyYyjZpf7qzy8dmNClte1fV8=,Qj23gHf7DGzGnENeLfuhLYPbK+IHToSS7HEoAphyHz4=,other,6,4,yes,yes,no,5,5,3,3,3,2
VAzRLHhsi0u2J2f3x9Nz5eLmGeuRi84xyN6hZ/v7MW4=,RCkbJmjGn4rHKWEhCVhb9NgwQ9t4FMkc5kpYfGUVO7c=,reputation,3,2,yes,yes,no,2,4,2,4,4,4
JXSsB90zU/o0/aW5/zGeEUnA0L145zNQQuKcWLsoI8E=,V06iyaSZwXurM1z5UF5c7STl8UlDOZLSb7z4Z0pnrQM=,home,2,2,no,no,no,1,7,7,3,5,2
Bt7nSmunOZuPq0W7087jMiJV4av4qwLxxihoHA2uANg=,WPQd1J77LTzvtvItTHEB/MiB0hVBrWbJ++M2SYPSDyE=,other,7,4,yes,yes,yes,4,1,4,4,2,1
pTHEqsXmMt1tRhMxu4DxxdLXKJNlLfJl9UEWTh5cUY8=,mPP96gf24Ei7NJxnjsAOJKI5lWKT5t/MPRIZJJ79JT0=,home,9,7,yes,no,yes,5,1,3,2,2,2
1K3KK9QqXfySeOI5FTdVKUKa4LRnyRJunXIPgpQ2++M=,VkSYFwzyGK6OFnzTiK5TOlhQIxtFNb50WijijghSm2I=,reputation,6,1,no,no,no,1,7,2,3,5,3
wWdOTuaS/4mY5UT9fsF60Rt7FjXgZXGtTAM5yYAGDBY=,bw7/BU/j9mS9/2RsBBJvWZu5iCWwK2ANrt7XHDhCGuQ=,course,4,3,no,yes,yes,2,4,7,2,1,3
28Vy+hck3R1lVhXInijx4KJZd852PlVSEHUPcsi5VPM=,hc245S6vwpN37CSmM3OjhT2XFgkCt/m8iHvvLIshEbo=,other,6,3,no,no,yes,3,6,6,1,5,3
/kXFmHlrj39KS7Kq9VkWB9eAMKqhyZ1PaILnDnn5IAw=,0v17MfP0jcBX2d6TAt3licOIp/ZywN3l07U7AurR88Q=,reputation,7,5,yes,no,no,4,6,7,2,5,4
kWJ51JSiYTHpIGnnzCjri4tpJJtyl+zlZFf/z84y7oM=,5qFNmt4vdj2hle+z3y5aYzYfaIHTybV8lKCc4SjDF8g=,course,2,3,yes,yes,yes,4,1,4,2,4,5
